  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
720533 ***** 201601030736 290   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   10 ****** 30.25 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601030756 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28    5 ****** 30.26 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601030816 360   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30    5 ****** 30.26 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601030836 340   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27    9 ****** 30.26 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601030856 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27    9 ****** 30.27 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601030916 240   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27    9 ****** 30.26 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601030936 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25    9 ****** 30.27 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601030956 270   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   10 ****** 30.27 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031016 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25    9 ****** 30.27 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031036 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27    9 ****** 30.27 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031056 190   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   10 ****** 30.26 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031116 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   10 ****** 30.27 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031136 220   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   23   10 ****** 30.27 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031156 220   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   10 ****** 30.27 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031216 210   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   10 ****** 30.27 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031236 220   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   10 ****** 30.27 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031256 220   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   10 ****** 30.27 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031316 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   10 ****** 30.27 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031336 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   21   10 ****** 30.28 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031356 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25    9 ****** 30.29 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031416 240   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   10 ****** 30.29 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031436 200   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   10 ****** 30.29 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031456 190   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   10 ****** 30.29 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031516 230   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   12 ****** 30.29 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031536 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   12 ****** 30.29 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031556 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   12 ****** 30.29 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031616 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   14 ****** 30.29 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031636 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   12 ****** 30.29 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031656 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   14 ****** 30.29 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031716 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   10 ****** 30.29 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031736 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   39    9 ****** 30.28 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031756 050   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   41   12 ****** 30.28 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031816 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   41   12 ****** 30.28 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031836 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   41   10 ****** 30.26 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031856 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   41   14 ****** 30.26 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031916 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   43   14 ****** 30.24 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031936 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   43   12 ****** 30.24 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601031956 030   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   45   12 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601032016 050   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   45   12 ****** 30.22 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601032036 070   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   43   18 ****** 30.22 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601032056 060   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   43   16 ****** 30.22 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601032116 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   41   14 ****** 30.22 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601032136 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   43   14 ****** 30.22 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601032156 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   43   16 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601032216 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   41   14 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601032236 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   41   16 ****** 30.22 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601032256 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   41   14 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601032316 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   41   14 ****** 30.22 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601032336 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   14 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601032356 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   14 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040016 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   12 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040036 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   14 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040056 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   14 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040116 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   14 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040136 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   14 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040156 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   14 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040216 040   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   16 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040236 010   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   16 ****** 30.24 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040256 310   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   16 ****** 30.24 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040316 270   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   16 ****** 30.24 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040336 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   16 ****** 30.24 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040356 340   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   14 ****** 30.24 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040416 300   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   14 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040436 320   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   14 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040456 290   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   14 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040516 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   14 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040536 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   14 ****** 30.23 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040556 220   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   18 ****** 30.22 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040616 200   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   18 ****** 30.21 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040636 190   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   19 ****** 30.20 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040656 160   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   18 ****** 30.20 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040716 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   18 ****** 30.19 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040736 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   18 ****** 30.18 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040756 180   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   18 ****** 30.18 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040816 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   18 ****** 30.17 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040836 230   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   18 ****** 30.17 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040856 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   18 ****** 30.17 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040916 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   18 ****** 30.17 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040936 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   18 ****** 30.16 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601040956 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   18 ****** 30.15 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041016 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   18 ****** 30.14 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041036 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   23   18 ****** 30.14 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041056 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   23   18 ****** 30.14 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041116 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   18 ****** 30.13 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041136 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   18 ****** 30.12 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041156 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   18 ****** 30.12 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041216 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   23   16 ****** 30.11 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041236 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   23   16 ****** 30.11 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041256 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   16 ****** 30.11 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041316 260   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   14 ****** 30.11 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041336 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   16 ****** 30.11 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041356 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   16 ****** 30.10 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041416 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   16 ****** 30.10 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041436 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   18 ****** 30.09 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041456 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   18 ****** 30.09 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041516 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   18 ****** 30.09 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041536 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   27   18 ****** 30.09 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041556 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   19 ****** 30.09 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041616 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   19 ****** 30.09 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041636 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   21 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041656 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   19 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041716 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   34   19 ****** 30.07 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041736 040   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   18 ****** 30.06 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041756 070   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   14 ****** 30.06 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041816 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   18 ****** 30.05 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041836 050   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   19 ****** 30.03 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041856 040   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   39   18 ****** 30.02 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041916 360   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   39   18 ****** 30.00 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041936 060   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   41   18 ****** 29.99 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601041956 050   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   41   18 ****** 29.98 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601042016 100   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   41   19 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601042036 060   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   39   18 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601042056 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   39   18 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601042116 050   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   41   18 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601042136 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   39   18 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601042156 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   41   18 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601042216 360   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   39   21 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601042236 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   21 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601042256 100   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   37   19 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601042316 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   19 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601042336 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   36   18 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601042356 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   19 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601050016 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   19 ****** 29.97 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601050036 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   18 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601050056 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   19 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601050116 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   18 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601050136 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   18 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601050156 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   18 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601050216 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   18 ****** 29.96 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601050236 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   18 ****** 29.95 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601050256 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   19 ****** 29.95 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601050316 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   19 ****** 29.94 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601050336 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   19 ****** 29.93 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601050356 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   19 ****** 29.93 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601050416 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   19 ****** 29.93 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601050436 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   19 ****** 29.93 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601050456 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   19 ****** 29.93 ****** *** *** ***** ***** ***** ***** **
720533 ***** 201601050516 250   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   19 ****** 29.92 ****** *** *** ***** ***** ***** ***** **
